;Unnamed: 0;filename;id;sex;weight;height;complete;area;area_cc;mayor_axis;minor_axis;percent_area;eccentricity;predicted_weight;difference;perimeter;width_bbox;height_bbox;mask_method;symmetry;symmetry_v;orientation;distance;area_bb;good;augmented;train_set;train
314;315;24f4802eaa174e66b19dee40ba2106f8;TA977;0;16,8;1,2365531005859376;True;93162,0;238397,2265828548;647,7529296875;220,8549346923828;0,38178644023342734;0,9400794305709188;17,921000000000006;1,1210000000000058;1999,0032970905304;604,0;404,0;NEW;0,6988554165602927;0,8712024508552464;124,04043579101562;331,602171283603;244016,0;Selected;False;True;False
336;337;2a362c88066b491da8d1e7233cefc950;TA977;0;16,8;1,2141044921875;True;99624,0;235805,36997934236;672,1746215820312;224,9013214111328;0,38346420323325636;0,9423646375241737;17,583000000000006;0,7830000000000048;1895,4641922712328;600,0;433,0;NEW;0,7376952872178355;0,8922323233329018;127,28166198730467;321,7716581677137;259800,0;Selected;False;True;False
343;344;2824976e58654032adb56739e4f1ffcb;TA433;0;17,7;1,24404443359375;True;96923,0;240017,47412372983;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;17,973000000000003;0,27300000000000324;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
346;347;e04708c777104750ae47f15fbf0c98ad;TA433;0;17,7;1,2459036865234374;True;97801,5;235595,3066605581;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,285000000000004;0,4149999999999956;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
365;366;6945f361d7054e39874cf8f4cc71c5ca;TA433;0;17,7;1,243786376953125;True;96923,0;250596,3965679675;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;18,582000000000008;0,8820000000000086;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
401;402;c14dc8dba23246abbceeca8b0a1e5459;TA977;0;16,8;1,2227344970703125;True;95106,5;231788,1206367512;663,1163940429688;220,59625244140625;0,3822393434453046;0,9430447276931384;17,280000000000005;0,480000000000004;1995,2459371089933;601,0;414,0;NEW;0,7229181865554977;0,8912975508077123;124,83704376220705;315,9050490258109;248814,0;Selected;False;True;False
426;427;918d62ec58404870b3946ee08dd3cb86;TA977;0;16,8;1,292963623046875;True;62307,5;219821,5728323857;540,2720336914062;194,41212463378903;0,4554641812865497;0,9330135728712448;17,737;0,9369999999999976;2195,7068351507187;570,0;240,0;NEW;0,6646960260503936;0,6381397995637191;98,8096160888672;388,5614494516923;136800,0;Selected;False;True;False
445;446;c34ecfcf94504e6082bfbf9230b7e57c;TA433;0;17,7;1,243786376953125;True;96677,0;240549,32008107717;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;17,695000000000004;0,0049999999999954525;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
451;452;f5f556024fa2471ab8793f53ec47f3ae;TA433;0;17,7;1,24404443359375;True;96923,0;240017,47412372983;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;17,973000000000003;0,27300000000000324;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
526;527;c8e0f05877494874939f3e5dfa6138dc;TA433;0;17,7;1,2447259521484375;True;96677,0;247616,91470764863;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;18,355000000000008;0,6550000000000082;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
582;583;a27af4038a1c438b8cdc4f96d0a04c23;TA433;0;17,7;1,2459036865234374;True;97801,5;235595,3066605581;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,285000000000004;0,4149999999999956;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
583;584;2435159dfca946dd85468291f33a8570;TA433;0;17,7;1,243443359375;True;97801,5;244141,5041780604;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,849000000000004;0,14900000000000446;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
626;627;34d24b70ea7f42dfabd6e45cc8117b50;TA5854;1;24,0;1,435654541015625;True;82525,0;321994,9423357251;497,7745971679688;246,59442138671875;0,6248769554616631;0,8686685434334275;24,654;0,6539999999999999;1689,9007049798963;506,0;261,0;NEW;0,6967207207207207;0,8808648648648648;89,40904998779297;102,08329931972224;132066,0;Selected;False;True;False
646;647;4b838b26e5104c57847e520550443f7d;TA433;0;17,7;1,243786376953125;True;96677,0;240549,32008107717;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;17,695000000000004;0,0049999999999954525;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
681;682;2383c965911041e7be57b7d7ce833fb9;TA433;0;17,7;1,24404443359375;True;97257,0;247456,5958571397;693,8699951171875;212,7300262451172;0,3746446428709004;0,9518433335536048;18,184000000000005;0,4840000000000053;2017,3464424610136;586,0;443,0;NEW;0,9354519788407244;0,8433948610275906;56,92059326171875;276,4868893817571;259598,0;Selected;False;True;False
699;700;3c6200676fea417e93795de0b081999d;TA977;0;16,8;1,217581298828125;True;97726,0;231830,4525681652;671,596923828125;223,57711791992188;0,3782917529564325;0,9429608208215926;16,966000000000005;0,16600000000000392;1881,3220573663712;605,0;427,0;NEW;0,7369222337251081;0,8942411140206646;126,04739379882812;317,5106297433206;258335,0;Selected;False;True;False
759;760;a4200985fce64f07a410147b172138fc;TA433;0;17,7;1,243786376953125;True;96677,0;240549,32008107717;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;17,695000000000004;0,0049999999999954525;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
804;805;0a4fb238f90a4c7a840512d3fadb04f9;TA433;0;17,7;1,24404443359375;True;97257,0;247456,5958571397;693,8699951171875;212,7300262451172;0,3746446428709004;0,9518433335536048;18,184000000000005;0,4840000000000053;2017,3464424610136;586,0;443,0;NEW;0,9354519788407244;0,8433948610275906;56,92059326171875;276,4868893817571;259598,0;Selected;False;True;False
809;810;f8cac2afc36a41d9a4e6339b0c6e920f;TA433;0;17,7;1,243786376953125;True;96923,0;250596,3965679675;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;18,582000000000008;0,8820000000000086;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
824;825;7eab6181063e42e48e65d642c3ccb156;TA433;0;17,7;1,24404443359375;True;97257,0;247456,5958571397;693,8699951171875;212,7300262451172;0,3746446428709004;0,9518433335536048;18,184000000000005;0,4840000000000053;2017,3464424610136;586,0;443,0;NEW;0,9354519788407244;0,8433948610275906;56,92059326171875;276,4868893817571;259598,0;Selected;False;True;False
828;829;bd65635c58fb4be39b9604e10236e4c2;TA433;0;17,7;1,2459036865234374;True;97801,5;235595,3066605581;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,285000000000004;0,4149999999999956;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
833;834;8b352adb0663481da6445009fbded5e5;TA977;0;16,8;1,225158935546875;True;77191,0;218422,4842158313;582,5986938476562;228,1246032714844;0,36880554228380313;0,920150927981132;16,836999999999993;0,03699999999999193;2395,60632789135;598,0;350,0;NEW;0,5520934512550483;0,6021675783446654;109,64771270751952;331,6579563345345;209300,0;Discarded;False;True;False
911;912;1b4cf4f2c75149349e460ad0a580be65;TA5854;1;24,0;1,4349595947265623;True;85152,5;325759,9760849687;526,9605102539062;247,2732391357422;0,5866598230771352;0,8830683695443122;24,375999999999998;0,37599999999999767;1852,854021072388;554,0;262,0;NEW;0,6770140084702378;0,8687811234700051;88,33538818359375;150,86417732516887;145148,0;Selected;False;True;False
931;932;7a299ee1728a49d39faafcfe6d41eeb4;TA5854;1;24,0;1,380405029296875;True;70883,0;287434,4317702648;489,5849609375;227,468505859375;0,508559334194289;0,8855128018329038;23,351999999999997;0,6480000000000032;1790,8712657690048;505,0;276,0;NEW;0,6974433404041531;0,8029753265602322;101,74122619628906;300,1016494456503;139380,0;Selected;False;True;False
1008;1009;998bec2129c540538bf49fcc63e781a4;TA433;0;17,7;1,24404443359375;True;96923,0;240017,47412372983;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;17,973000000000003;0,27300000000000324;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
1018;1019;b3fde500f30247f39c8d19631143e593;TA977;0;16,8;1,2378760986328126;True;93066,0;245200,3655323533;652,5003662109375;223,61338806152344;0,3823394080817708;0,93944404898267;18,195000000000007;1,3950000000000067;1983,665202498436;604,0;403,0;NEW;0,6883025618092379;0,863199812602483;123,2795181274414;334,45029526074575;243412,0;Selected;False;True;False
1019;1020;0b40718ace514a14af13661efeaa5de2;TA977;0;16,8;1,2227344970703125;True;94911,0;236552,46910008005;650,2095947265625;224,0193023681641;0,3835996798991197;0,938773845817742;17,90500000000001;1,1050000000000075;1957,8905979394915;602,0;411,0;NEW;0,7116073573495159;0,8822761408383033;124,91522216796876;319,0814942926023;247422,0;Selected;False;True;False
1048;1049;cfee0f00565547e2b162e85cff90bbac;TA977;0;16,8;1,224589599609375;True;77191,0;226281,58706163208;582,5986938476562;228,1246032714844;0,36880554228380313;0,920150927981132;18,127000000000013;1,3270000000000124;2395,60632789135;598,0;350,0;NEW;0,5520934512550483;0,6021675783446654;109,64771270751952;331,6579563345345;209300,0;Discarded;False;True;False
1054;1055;c0ff31f182e74f1da1f03504b14cfb77;TA5854;1;24,0;1,4349595947265623;True;88162,5;461484,8063577138;535,0777587890625;247,91001892089844;0,6203340815220834;0,8861932079703683;24,351000000000003;0,35100000000000264;1705,775814294815;553,0;257,0;NEW;0,6884124805974849;0,87807347085686;87,3578872680664;204,35508312738395;142121,0;Selected;False;True;False
1097;1098;3a558673ec384fdf8f56e124f92b898b;TA433;0;17,7;1,243443359375;True;97801,5;244141,5041780604;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,849000000000004;0,14900000000000446;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
1169;1170;30fb47759aaa4ec5969b8e0edfc6abe5;TA433;0;17,7;1,24404443359375;True;96923,0;240017,47412372983;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;17,973000000000003;0,27300000000000324;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
1173;1174;b7ae2cd89693499e92d516950bfcce61;TA5854;1;24,0;1,435654541015625;True;82525,0;321994,9423357251;497,7745971679688;246,59442138671875;0,6248769554616631;0,8686685434334275;24,654;0,6539999999999999;1689,9007049798963;506,0;261,0;NEW;0,6967207207207207;0,8808648648648648;89,40904998779297;102,08329931972224;132066,0;Selected;False;True;False
1198;1199;5c4bc6eb1de445b9aaf553571be396c3;TA977;0;16,8;1,217254638671875;True;95891,0;232677,55069631815;652,9920654296875;221,68377685546875;0,3838972227893812;0,940609939992872;17,283000000000005;0,4830000000000041;1978,3758800029757;599,0;417,0;NEW;0,7295978496846893;0,8950067197353458;125,47769165039062;317,23808094237364;249783,0;Selected;False;True;False
1220;1221;2e47ce0453524789b4c23ef1ce44579d;TA977;0;16,8;1,288469970703125;True;67625,0;243134,52304882923;546,689453125;197,04928588867188;0,5023249940575232;0,9327820190834712;18,859000000000012;2,0590000000000117;2476,233745932579;601,0;224,0;NEW;0,6730408207814887;0,6702466710325257;94,83494567871094;354,682957019364;134624,0;Discarded;False;True;False
1259;1260;bb555b6a3dc941cf886e7a8fd989cddf;TA433;0;17,7;1,2447259521484375;True;96677,0;247616,91470764863;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;18,355000000000008;0,6550000000000082;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
1269;1270;a42b99175aa54bd2b242abdb2a2bbd6a;TA977;0;16,8;1,287212890625;True;67625,0;247612,16843240015;546,689453125;197,04928588867188;0,5023249940575232;0,9327820190834712;19,138000000000016;2,338000000000015;2476,233745932579;601,0;224,0;NEW;0,6730408207814887;0,6702466710325257;94,83494567871094;354,682957019364;134624,0;Discarded;False;True;False
1330;1331;60999db38b384598a4ba8cb9f6eaace0;TA977;0;16,8;1,2155504150390626;True;97726,0;222686,7232923962;671,596923828125;223,57711791992188;0,3782917529564325;0,9429608208215926;16,535;0,26500000000000057;1881,3220573663712;605,0;427,0;NEW;0,7369222337251081;0,8942411140206646;126,04739379882812;317,5106297433206;258335,0;Selected;False;True;False
1381;1382;c97e3d95098843788bacf68163d82c89;TA977;0;16,8;1,238577392578125;True;93066,0;236004,0805982321;652,5003662109375;223,61338806152344;0,3823394080817708;0,93944404898267;17,457000000000008;0,6570000000000071;1983,665202498436;604,0;403,0;NEW;0,6883025618092379;0,863199812602483;123,2795181274414;334,45029526074575;243412,0;Selected;False;True;False
1382;1383;04f145e0261a4763994d1f2945cf3197;TA433;0;17,7;1,243786376953125;True;96677,0;240549,32008107717;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;17,695000000000004;0,0049999999999954525;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
1383;1384;787f9241096441be8c88b3e26b042b22;TA977;0;16,8;1,2934454345703126;True;64911,0;232625,06366281983;532,859375;196,2835235595703;0,4921078966521106;0,9296836445035824;19,237000000000013;2,437000000000012;2262,268234848976;576,0;229,0;NEW;0,6921758128385247;0,6556720426029039;96,5702667236328;375,598189559002;131904,0;Discarded;False;True;False
1396;1397;c3aa08b88c2542c8842b78458d024132;TA433;0;17,7;1,2459036865234374;True;97801,5;235595,3066605581;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,285000000000004;0,4149999999999956;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
1425;1426;8e24008645394f488c5a1615814c80cb;TA433;0;17,7;1,243786376953125;True;96923,0;250596,3965679675;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;18,582000000000008;0,8820000000000086;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
1430;1431;d50b42678c58476b8c83d5100b529df2;TA5854;1;24,0;1,435654541015625;True;85152,5;428341,0106083728;526,9605102539062;247,2732391357422;0,5866598230771352;0,8830683695443122;24,496000000000002;0,4960000000000022;1852,854021072388;554,0;262,0;NEW;0,6770140084702378;0,8687811234700051;88,33538818359375;150,86417732516887;145148,0;Selected;False;True;False
1439;1440;de77c04e5d834b10b734c3e942203fb1;TA977;0;16,8;1,224589599609375;True;74828,0;212785,5629195752;573,5574951171875;224,81727600097656;0,3604865711188727;0,9199780403718024;16,678999999999995;0,12100000000000577;2471,405318140984;575,0;361,0;NEW;0,5473154539227567;0,6210021602824174;112,63084411621094;329,07445965920846;207575,0;Discarded;False;True;False
1487;1488;e1a9502790754cb894f59ef5550135aa;TA977;0;16,8;1,217254638671875;True;96568,5;229222,5262995775;670,2207641601562;221,8265838623047;0,3801250964399868;0,943639383566871;16,537000000000003;0,2629999999999981;1879,564698457718;602,0;422,0;NEW;0,7278852177842595;0,8930335740035125;125,6501235961914;315,38230768386484;254044,0;Selected;False;True;False
1502;1503;9cbbd2860a1f4f6d98d4f992faa1ba63;TA5854;1;24,0;1,435654541015625;True;85152,5;428341,0106083728;526,9605102539062;247,2732391357422;0,5866598230771352;0,8830683695443122;24,496000000000002;0,4960000000000022;1852,854021072388;554,0;262,0;NEW;0,6770140084702378;0,8687811234700051;88,33538818359375;150,86417732516887;145148,0;Selected;False;True;False
1536;1537;2a26ac121b7d48f1bea9f6281ce3aba4;TA977;0;16,8;1,22670947265625;True;95265,5;249553,79653952335;651,126708984375;227,2494201660156;0,3853034200478872;0,937119178623972;18,97500000000001;2,175000000000008;1991,765709400177;606,0;408,0;NEW;0,7040770679233899;0,879747823101651;124,4880599975586;325,6516543793383;247248,0;Selected;False;True;False
1551;1552;5bd54146a6e747c98fbf10e1e674a955;TA433;0;17,7;1,243786376953125;True;96923,0;250596,3965679675;690,760986328125;213,89700317382807;0,3750512719308429;0,950849257237176;18,582000000000008;0,8820000000000086;2024,6601506471636;586,0;441,0;NEW;0,934803284891748;0,8365428866548716;56,67559814453125;276,4868893817571;258426,0;Selected;False;True;False
1556;1557;f18fbfaca687428da99345225314ea29;TA977;0;16,8;1,2378760986328126;True;93162,0;237311,20516415112;647,7529296875;220,8549346923828;0,38178644023342734;0,9400794305709188;17,921000000000006;1,1210000000000058;1999,0032970905304;604,0;404,0;NEW;0,6988554165602927;0,8712024508552464;124,04043579101562;331,602171283603;244016,0;Selected;False;True;False
1576;1577;bb4cd000382d45998a9d03ba42a18a2d;TA977;0;16,8;1,2155504150390626;True;99624,0;228906,94097251544;672,1746215820312;224,9013214111328;0,38346420323325636;0,9423646375241737;16,572000000000006;0,22799999999999443;1895,4641922712328;600,0;433,0;NEW;0,7376952872178355;0,8922323233329018;127,28166198730467;321,7716581677137;259800,0;Selected;False;True;False
1607;1608;a0e7af4e53444043b92a84e0be6aa8ff;TA977;0;16,8;1,2191663818359375;True;95891,0;228916,8078569153;652,9920654296875;221,68377685546875;0,3838972227893812;0,940609939992872;16,721000000000007;0,07899999999999352;1978,3758800029757;599,0;417,0;NEW;0,7295978496846893;0,8950067197353458;125,47769165039062;317,23808094237364;249783,0;Selected;False;True;False
1654;1655;02ec95d8ed4440c6afe107259fc8f7a6;TA977;0;16,8;1,22670947265625;True;94911,0;232270,36794545935;650,2095947265625;224,0193023681641;0,3835996798991197;0,938773845817742;17,144000000000005;0,34400000000000475;1957,8905979394915;602,0;411,0;NEW;0,7116073573495159;0,8822761408383033;124,91522216796876;319,0814942926023;247422,0;Selected;False;True;False
1701;1702;1da306bda1c44fa3aad96961f9e8bef3;TA433;0;17,7;1,243443359375;True;97257,0;227322,5924846661;693,8699951171875;212,7300262451172;0,3746446428709004;0,9518433335536048;16,471;1,2289999999999992;2017,3464424610136;586,0;443,0;NEW;0,9354519788407244;0,8433948610275906;56,92059326171875;276,4868893817571;259598,0;Selected;False;True;False
1715;1716;1c1e9ddde3a8483a8f05369175e55758;TA433;0;17,7;1,243443359375;True;97801,5;244141,5041780604;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,849000000000004;0,14900000000000446;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
1718;1719;c3e77f5d78314eff97a31fd15a3db551;TA433;0;17,7;1,243786376953125;True;96677,0;240549,32008107717;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;17,695000000000004;0,0049999999999954525;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
1722;1723;9c788025508d4de08d3de75306578329;TA977;0;16,8;1,2365531005859376;True;94101,5;236352,30560417997;646,08935546875;225,7458953857422;0,38184035188807103;0,9369723474215162;18,08600000000001;1,2860000000000085;1995,020541191101;607,0;406,0;NEW;0,7038566042504791;0,8749078501168988;124,56316375732422;331,4347597944428;246442,0;Selected;False;True;False
1739;1740;87972b10c2b1415f9e5e5a1c838cabc3;TA977;0;16,8;1,2934454345703126;True;62307,5;240111,875737676;540,2720336914062;194,41212463378903;0,4554641812865497;0,9330135728712448;19,115000000000013;2,315000000000012;2195,7068351507187;570,0;240,0;NEW;0,6646960260503936;0,6381397995637191;98,8096160888672;388,5614494516923;136800,0;Selected;False;True;False
1748;1749;2b2358b9f27c479ab096a4f124209f26;TA977;0;16,8;1,217581298828125;True;96568,5;224206,1794416238;670,2207641601562;221,8265838623047;0,3801250964399868;0,943639383566871;16,554000000000002;0,24599999999999866;1879,564698457718;602,0;422,0;NEW;0,7278852177842595;0,8930335740035125;125,6501235961914;315,38230768386484;254044,0;Selected;False;True;False
1780;1781;08ba117129554725aa28237152ef1969;TA5854;1;24,0;1,435654541015625;True;85152,5;428341,0106083728;526,9605102539062;247,2732391357422;0,5866598230771352;0,8830683695443122;24,496000000000002;0,4960000000000022;1852,854021072388;554,0;262,0;NEW;0,6770140084702378;0,8687811234700051;88,33538818359375;150,86417732516887;145148,0;Selected;False;True;False
1781;1782;32721b6ab432444a86bf5e319abb99c3;TA977;0;16,8;1,288469970703125;True;64911,0;262137,11055467825;532,859375;196,2835235595703;0,4921078966521106;0,9296836445035824;20,87600000000002;4,076000000000018;2262,268234848976;576,0;229,0;NEW;0,6921758128385247;0,6556720426029039;96,5702667236328;375,598189559002;131904,0;Selected;False;True;False
1793;1794;7a7d950dacad4f0a9ce832ccbfb1e4ba;TA977;0;16,8;1,217254638671875;True;95891,0;232677,55069631815;652,9920654296875;221,68377685546875;0,3838972227893812;0,940609939992872;17,283000000000005;0,4830000000000041;1978,3758800029757;599,0;417,0;NEW;0,7295978496846893;0,8950067197353458;125,47769165039062;317,23808094237364;249783,0;Selected;False;True;False
1798;1799;5852c40d88df45bf92944b88f8440c3b;TA433;0;17,7;1,243443359375;True;97801,5;244141,5041780604;696,3775634765625;212,9283142089844;0,3771634504141793;0,952106815684347;17,849000000000004;0,14900000000000446;2017,5890817642207;588,0;441,0;NEW;0,93412530281683;0,8454544533079255;56,8200569152832;281,44271175498574;259308,0;Selected;False;True;False
1841;1842;a938b428c0a34e65be8b4830da0440b1;TA5854;1;24,0;1,4349595947265623;True;88162,5;461484,8063577138;535,0777587890625;247,91001892089844;0,6203340815220834;0,8861932079703683;24,351000000000003;0,35100000000000264;1705,775814294815;553,0;257,0;NEW;0,6884124805974849;0,87807347085686;87,3578872680664;204,35508312738395;142121,0;Selected;False;True;False
1842;1843;2b2d8679e9b7453481646ac531d6b5a3;TA977;0;16,8;1,2225433349609376;True;74828,0;219704,100279658;573,5574951171875;224,81727600097656;0,3604865711188727;0,9199780403718024;17,102999999999998;0,30299999999999727;2471,405318140984;575,0;361,0;NEW;0,5473154539227567;0,6210021602824174;112,63084411621094;329,07445965920846;207575,0;Discarded;False;True;False
1860;1861;455f1ebd6e6b4beb8770c81fe89964c9;TA433;0;17,7;1,2447259521484375;True;96677,0;247616,91470764863;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;18,355000000000008;0,6550000000000082;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
1943;1944;6896119de70f43ae96d8dcab4eb7a08c;TA5854;1;24,0;1,435654541015625;True;85152,5;428341,0106083728;526,9605102539062;247,2732391357422;0,5866598230771352;0,8830683695443122;24,496000000000002;0,4960000000000022;1852,854021072388;554,0;262,0;NEW;0,6770140084702378;0,8687811234700051;88,33538818359375;150,86417732516887;145148,0;Selected;False;True;False
1988;1989;5a50d361d2f941b2a1899cf2b53aa51a;TA977;0;16,8;1,287212890625;True;67625,0;247612,16843240015;546,689453125;197,04928588867188;0,5023249940575232;0,9327820190834712;19,138000000000016;2,338000000000015;2476,233745932579;601,0;224,0;NEW;0,6730408207814887;0,6702466710325257;94,83494567871094;354,682957019364;134624,0;Discarded;False;True;False
2006;2007;65b93b9e2820432ab4fdc839d3c5667c;TA433;0;17,7;1,243443359375;True;97257,0;227322,5924846661;693,8699951171875;212,7300262451172;0,3746446428709004;0,9518433335536048;16,471;1,2289999999999992;2017,3464424610136;586,0;443,0;NEW;0,9354519788407244;0,8433948610275906;56,92059326171875;276,4868893817571;259598,0;Selected;False;True;False
2010;2011;99fd598118334a11a76cf62d386d673b;TA977;0;16,8;1,2191663818359375;True;95106,5;231146,5321215759;663,1163940429688;220,59625244140625;0,3822393434453046;0,9430447276931384;17,280000000000005;0,480000000000004;1995,2459371089933;601,0;414,0;NEW;0,7229181865554977;0,8912975508077123;124,83704376220705;315,9050490258109;248814,0;Selected;False;True;False
2012;2013;0576ee8f5d9d4a0f967c4687b65675e3;TA0200;0;24,7;1,409544189453125;True;97069,0;285130,6547263001;735,3499145507812;193,46878051757807;0,6197106667688144;0,9647692289631296;24,666999999999994;0,0330000000000048;2385,429701685905;684,0;229,0;NEW;0,8777191086827996;0,8343356914232126;92,50968170166016;273,65854636754904;156636,0;Selected;False;True;False
2026;2027;5aa44b90eaed46f1a55ddf14df994c23;TA5854;1;24,0;1,4349595947265623;True;85152,5;325759,9760849687;526,9605102539062;247,2732391357422;0,5866598230771352;0,8830683695443122;24,375999999999998;0,37599999999999767;1852,854021072388;554,0;262,0;NEW;0,6770140084702378;0,8687811234700051;88,33538818359375;150,86417732516887;145148,0;Selected;False;True;False
2045;2046;bd6fd09ac88e4fd68960e1e071d2dd80;TA433;0;17,7;1,2447259521484375;True;96677,0;247616,91470764863;688,6423950195312;206,402099609375;0,38077251798957845;0,9540262080865376;18,355000000000008;0,6550000000000082;2021,3464452028277;581,0;437,0;NEW;0,9299841082688266;0,8527605474957708;56,66671371459961;267,34621747838514;253897,0;Selected;False;True;False
